triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('Jonathan Rosand', 'HAS_OCCUPATION', 'Jonathan Rosand');False;;True;[('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand')]
('Jonathan Rosand', 'HAS_OCCUPATION', 'Jonathan Rosand');False;;True;[('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand')]
('Jonathan Rosand', 'HAS_OCCUPATION', 'Jonathan Rosand');False;;True;[('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand')]
('Jonathan Rosand', 'HAS_OCCUPATION', 'Jonathan Rosand');False;;True;[('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand')]
('Jonathan Rosand', 'HAS_OCCUPATION', 'Jonathan Rosand');False;;True;[('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand')]
('Jonathan Rosand', 'HAS_OCCUPATION', 'Jonathan Rosand');False;;True;[('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand')]
('Major General William Norman Herbert', 'BORN_IN', 'Warwickshire');True;[('William Norman Herbert', 'BORN_IN', 'Fillongley, Warwickshire')];True;[('William Norman Herbert', 'BORN_IN', 'Fillongley, Warwickshire'), ('William Norman Herbert', 'birthPlace', 'Fillongley, Warwickshire'), ('William Norman Herbert', 'subject', 'Military personnel from Warwickshire'), ('William Norman Herbert', 'subject', 'People from the Borough of North Warwickshire'), ('William Norman Herbert', 'BORN_IN', '1880'), ('William Norman Herbert', 'wikiPageWikiLink', 'Military personnel from Warwickshire'), ('William Norman Herbert', 'wikiPageWikiLink', 'People from the Borough of North Warwickshire'), ('William Norman Herbert', 'BORN_IN', '1880')]
('Major General William Norman Herbert', 'BORN_ON', '26/08/1880');True;[('William Norman Herbert', 'BORN_ON', '1880'), ('William Norman Herbert', 'BORN_ON', '1880')];True;[('William Norman Herbert', 'BORN_IN', '1880'), ('William Norman Herbert', 'BORN_ON', '1880'), ('William Norman Herbert', 'BORN_IN', '1880'), ('William Norman Herbert', 'BORN_ON', '1880')]
('Major General William Norman Herbert', 'DIED_ON', '26/04/1949');True;[('William Norman Herbert', 'DIED_ON', '1949'), ('William Norman Herbert', 'DIED_ON', '1949')];True;[('William Norman Herbert', 'OCCURRED_IN', '1949'), ('William Norman Herbert', 'OCCURRED_IN', '1949'), ('William Norman Herbert', 'DIED_IN', '1949'), ('William Norman Herbert', 'DIED_ON', '1949'), ('William Norman Herbert', 'DIED_IN', '1949'), ('William Norman Herbert', 'DIED_ON', '1949')]
('Major General William Norman Herbert', 'HAS_OCCUPATION', 'Major General');False;;True;[('William Norman Herbert', 'subject', 'British Army major generals'), ('William Norman Herbert', 'wikiPageWikiLink', 'British Army major generals')]
('Major General William Norman Herbert', 'PARTICIPATES_IN', 'Battle of France');False;;True;[('William Norman Herbert', 'wikiPageWikiLink', 'Battle of France')]
('Battle of France', 'OCCURS_IN', 'France');False;;False;
('39th Japan Academy Film Prize', 'OCCURS_IN', 'Grand Prince Hotel New Takanawa');False;;True;[('39th Japan Academy Film Prize', 'LOCATED_IN', 'Grand Prince Hotel New Takanawa, Tokyo, Japan'), ('39th Japan Academy Film Prize', 'site', 'Grand Prince Hotel New Takanawa, Tokyo, Japan'), ('Japan Academy Film Prize', 'wikiPageWikiLink', 'Takanawa'), ('Japan Academy Film Prize', 'wikiPageWikiLink', 'File:Grand Prince Hotel New Takanawa.jpg')]
('Grand Prince Hotel New Takanawa', 'LOCATED_IN', 'Tokyo');False;;False;
('39th Japan Academy Film Prize', 'OCCURS_ON', '04/03/2016');False;;True;[('39th Japan Academy Film Prize', 'OCCURRED_IN', '2016'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2016'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2016'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2016'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2016'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2016'), ('Japan Academy Film Prize', 'OCCURRED_IN', '2016')]
('Ilya Pukhov', 'HAS_SURNAME', 'Pukhov');False;;True;[('Pukhov', 'label', 'Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Roman Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Ruslan Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Stanislav Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Timur Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Nikolai Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Pavel Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Rufina Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Zoya Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Ilya Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Roman Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Ruslan Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Stanislav Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Timur Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Nikolai Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Pavel Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Rufina Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Zoya Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Ilya Pukhov'), ('Pukhov', 'sameAs', 'Pukhov'), ('Pukhov', 'wasDerivedFrom', 'Pukhov?oldid=1117822990&ns=0'), ('Pukhov', 'isPrimaryTopicOf', 'Pukhov')]
('Nikolai Pukhov', 'HAS_SURNAME', 'Pukhov');False;;True;[('Pukhov', 'label', 'Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Roman Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Ruslan Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Stanislav Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Timur Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Nikolai Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Pavel Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Rufina Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Zoya Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Ilya Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Roman Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Ruslan Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Stanislav Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Timur Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Nikolai Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Pavel Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Rufina Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Zoya Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Ilya Pukhov'), ('Pukhov', 'sameAs', 'Pukhov'), ('Pukhov', 'wasDerivedFrom', 'Pukhov?oldid=1117822990&ns=0'), ('Pukhov', 'isPrimaryTopicOf', 'Pukhov')]
('Pavel Pukhov', 'HAS_SURNAME', 'Pukhov');False;;True;[('Pukhov', 'label', 'Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Roman Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Ruslan Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Stanislav Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Timur Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Nikolai Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Pavel Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Rufina Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Zoya Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Ilya Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Roman Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Ruslan Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Stanislav Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Timur Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Nikolai Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Pavel Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Rufina Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Zoya Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Ilya Pukhov'), ('Pukhov', 'sameAs', 'Pukhov'), ('Pukhov', 'wasDerivedFrom', 'Pukhov?oldid=1117822990&ns=0'), ('Pukhov', 'isPrimaryTopicOf', 'Pukhov')]
('Roman Pukhov', 'HAS_SURNAME', 'Pukhov');False;;True;[('Pukhov', 'label', 'Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Roman Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Ruslan Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Stanislav Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Timur Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Nikolai Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Pavel Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Rufina Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Zoya Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Ilya Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Roman Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Ruslan Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Stanislav Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Timur Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Nikolai Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Pavel Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Rufina Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Zoya Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Ilya Pukhov'), ('Pukhov', 'sameAs', 'Pukhov'), ('Pukhov', 'wasDerivedFrom', 'Pukhov?oldid=1117822990&ns=0'), ('Pukhov', 'isPrimaryTopicOf', 'Pukhov')]
