triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('Pukhov', 'HAS_NOTABLE_PERSON', 'Nikolai Pukhov');False;;True;[('Pukhov', 'label', 'Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Nikolai Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Nikolai Pukhov'), ('Pukhov', 'sameAs', 'Pukhov'), ('Pukhov', 'isPrimaryTopicOf', 'Pukhov')]
('Pukhov', 'HAS_NOTABLE_PERSON', 'Pavel Pukhov');False;;True;[('Pukhov', 'label', 'Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Pavel Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Pavel Pukhov'), ('Pukhov', 'sameAs', 'Pukhov'), ('Pukhov', 'isPrimaryTopicOf', 'Pukhov')]
('Pukhov', 'HAS_NOTABLE_PERSON', 'Roman Pukhov');False;;True;[('Pukhov', 'label', 'Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Roman Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Roman Pukhov'), ('Pukhov', 'sameAs', 'Pukhov'), ('Pukhov', 'isPrimaryTopicOf', 'Pukhov')]
('Pukhova', 'HAS_NOTABLE_PERSON', 'Rufina Pukhova');False;;True;[('Pukhov', 'label', 'Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Rufina Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Rufina Pukhova'), ('Pukhov', 'sameAs', 'Pukhov'), ('Pukhov', 'isPrimaryTopicOf', 'Pukhov')]
('Pukhova', 'HAS_NOTABLE_PERSON', 'Ruslan Pukhov');False;;True;[('Pukhov', 'label', 'Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Ruslan Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Ruslan Pukhov'), ('Pukhov', 'sameAs', 'Pukhov'), ('Pukhov', 'isPrimaryTopicOf', 'Pukhov')]
('Pukhova', 'HAS_NOTABLE_PERSON', 'Stanislav Pukhov');False;;True;[('Pukhov', 'label', 'Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Stanislav Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Stanislav Pukhov'), ('Pukhov', 'sameAs', 'Pukhov'), ('Pukhov', 'isPrimaryTopicOf', 'Pukhov')]
('Pukhova', 'HAS_NOTABLE_PERSON', 'Timur Pukhov');False;;True;[('Pukhov', 'label', 'Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Timur Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Timur Pukhov'), ('Pukhov', 'sameAs', 'Pukhov'), ('Pukhov', 'isPrimaryTopicOf', 'Pukhov')]
('Pukhova', 'HAS_NOTABLE_PERSON', 'Zoya Pukhova');False;;True;[('Pukhov', 'label', 'Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Zoya Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Zoya Pukhova'), ('Pukhov', 'sameAs', 'Pukhov'), ('Pukhov', 'isPrimaryTopicOf', 'Pukhov')]
('Scanning electron cryomicroscopy', 'USED_FOR', 'Cryogen');False;;True;"[('Scanning electron cryomicroscopy', 'comment', ""Scanning electron cryomicroscopy (CryoSEM) is a form of electron microscopy where a hydrated but cryogenically fixed sample is imaged on a scanning electron microscope's cold stage in a cryogenic chamber. The cooling is usually achieved with liquid nitrogen. CryoSEM of biological samples with a high moisture content can be done faster with fewer sample preparation steps than conventional SEM. In addition, the dehydration processes needed to prepare a biological sample for a conventional SEM chamber create numerous distortions in the tissue leading to structural artifacts during imaging.""), ('Scanning electron cryomicroscopy', 'abstract', ""Scanning electron cryomicroscopy (CryoSEM) is a form of electron microscopy where a hydrated but cryogenically fixed sample is imaged on a scanning electron microscope's cold stage in a cryogenic chamber. The cooling is usually achieved with liquid nitrogen. CryoSEM of biological samples with a high moisture content can be done faster with fewer sample preparation steps than conventional SEM. In addition, the dehydration processes needed to prepare a biological sample for a conventional SEM chamber create numerous distortions in the tissue leading to structural artifacts during imaging.""), ('Scanning electron cryomicroscopy', 'wikiPageWikiLink', 'Cryogenic'), ('Scanning electron cryomicroscopy', 'wikiPageWikiLink', 'Cryogenic electron microscopy')]"
('Monaco', 'HAS_BUILDING', 'Monte-Carlo Pavilions');False;;False;
('Monte-Carlo Pavilions', 'COMPLETED_IN', 'Commercial buildings completed');False;;True;[('Monte-Carlo Pavilions', 'status', 'Complete'), ('Monte-Carlo Pavilions', 'type', 'building'), ('Monte-Carlo Pavilions', 'type', 'building'), ('Monte-Carlo Pavilions', 'hypernym', 'Buildings')]
('Monte-Carlo Pavilions', 'DISBANDED_IN', 'Buildings and structures demolished');False;;True;[('Monte-Carlo Pavilions', 'type', 'building'), ('Monte-Carlo Pavilions', 'type', 'building'), ('Monte-Carlo Pavilions', 'hypernym', 'Buildings')]
('Asoke Chandra Chatterjee', 'BORN_ON', '28/02/1920');True;[('Asoke Chatterjee', 'BORN_ON', '1920'), ('Asoke Chatterjee', 'BORN_ON', '1920')];True;[('Asoke Chatterjee', 'BORN_IN', '1920'), ('Asoke Chatterjee', 'BORN_ON', '1920'), ('Asoke Chatterjee', 'BORN_IN', '1920'), ('Asoke Chatterjee', 'BORN_ON', '1920')]
('Asoke Chandra Chatterjee', 'DIED_ON', 'Death');False;;False;
('High Liner Foods Inc.', 'PRODUCES', 'High Liner branded products');False;;True;"[('High Liner Foods', 'comment', ""High Liner Foods Inc. is a Canadian processor and marketer of frozen seafood. High Liner Foods' retail branded products are sold throughout the United States, Canada, and Mexico under the High Liner, Fisher Boy, Mirabel, Sea Cuisine and C. Wirthy labels, and are available in most grocery and club stores. The company also sells branded products under the High Liner, Icelandic Seafood, and FPI labels to restaurants and institutions, and is a supplier of frozen seafood products to North American food retailers and food service distributors. High Liner Foods is a publicly traded Canadian company, trading under the symbol HLF on the Toronto Stock Exchange.""), ('High Liner Foods', 'abstract', ""High Liner Foods Inc. is a Canadian processor and marketer of frozen seafood. High Liner Foods' retail branded products are sold throughout the United States, Canada, and Mexico under the High Liner, Fisher Boy, Mirabel, Sea Cuisine and C. Wirthy labels, and are available in most grocery and club stores. The company also sells branded products under the High Liner, Icelandic Seafood, and FPI labels to restaurants and institutions, and is a supplier of frozen seafood products to North American food retailers and food service distributors. High Liner Foods is a publicly traded Canadian company, trading under the symbol HLF on the Toronto Stock Exchange.""), ('High Liner Foods', 'PRODUCES', 'Seafood'), ('High Liner Foods', 'PRODUCES', 'Seafood')]"
('High Liner branded products', 'HAS_ORIGIN', 'Canada');False;;False;
('High Liner branded products', 'SOLD_IN', 'United States');False;;False;
('High Liner branded products', 'SOLD_IN', 'Mexico');False;;False;
('High Liner Foods Inc.', 'ESTABLISHED_IN', '1899');False;;True;[('High Liner Foods', 'OCCURRED_IN', '1899'), ('High Liner Foods', 'OCCURRED_IN', '1899'), ('High Liner Foods', 'OCCURRED_IN', '1899'), ('High Liner Foods', 'OCCURRED_IN', '1899')]
('High Liner Foods Inc.', 'LOCATED_IN', 'Nova Scotia');True;[('High Liner Foods', 'LOCATED_IN', 'Lunenburg, Nova Scotia'), ('High Liner Foods', 'LOCATED_IN', 'Lunenburg, Nova Scotia')];True;[('High Liner Foods', 'LOCATED_IN', 'Lunenburg, Nova Scotia'), ('High Liner Foods', 'location', 'Lunenburg, Nova Scotia'), ('High Liner Foods', 'subject', 'Lunenburg County, Nova Scotia'), ('High Liner Foods', 'subject', 'Food and drink companies based in Nova Scotia'), ('High Liner Foods', 'wikiPageWikiLink', 'Lunenburg, Nova Scotia'), ('High Liner Foods', 'wikiPageWikiLink', 'Lunenburg County, Nova Scotia'), ('High Liner Foods', 'wikiPageWikiLink', 'Food and drink companies based in Nova Scotia'), ('High Liner Foods', 'foundation', 'Lunenburg, Nova Scotia'), ('High Liner Foods', 'LOCATED_IN', 'Lunenburg, Nova Scotia'), ('High Liner Foods', 'location', 'Lunenburg, Nova Scotia')]
('Nova Scotia', 'LOCATED_IN', 'Lunenburg County');False;;False;
('High Liner Foods Inc.', 'TRADES_ON', 'Toronto Stock Exchange');False;;True;"[('High Liner Foods', 'comment', ""High Liner Foods Inc. is a Canadian processor and marketer of frozen seafood. High Liner Foods' retail branded products are sold throughout the United States, Canada, and Mexico under the High Liner, Fisher Boy, Mirabel, Sea Cuisine and C. Wirthy labels, and are available in most grocery and club stores. The company also sells branded products under the High Liner, Icelandic Seafood, and FPI labels to restaurants and institutions, and is a supplier of frozen seafood products to North American food retailers and food service distributors. High Liner Foods is a publicly traded Canadian company, trading under the symbol HLF on the Toronto Stock Exchange.""), ('High Liner Foods', 'abstract', ""High Liner Foods Inc. is a Canadian processor and marketer of frozen seafood. High Liner Foods' retail branded products are sold throughout the United States, Canada, and Mexico under the High Liner, Fisher Boy, Mirabel, Sea Cuisine and C. Wirthy labels, and are available in most grocery and club stores. The company also sells branded products under the High Liner, Icelandic Seafood, and FPI labels to restaurants and institutions, and is a supplier of frozen seafood products to North American food retailers and food service distributors. High Liner Foods is a publicly traded Canadian company, trading under the symbol HLF on the Toronto Stock Exchange.""), ('High Liner Foods', 'wikiPageWikiLink', 'Toronto Stock Exchange')]"
('Pau Torres Riba', 'BORN_ON', '04/06/1987');False;;True;[('Pau Torres Riba', 'OCCURRED_IN', '1987'), ('Pau Torres Riba', 'OCCURRED_IN', '1987')]
('Pau Torres Riba', 'HAS_NATIONALITY', 'Spain');False;;False;
('Pau Torres Riba', 'PLAYS_FOR', 'Spain');False;;False;
('Assim Jamal', 'STARS_IN', 'Kurukshetra');False;;False;
('Assim Jamal', 'STARS_IN', 'Anwar');False;;False;
('Assim Jamal', 'STARS_IN', 'Casanovva');False;;True;[('Assim Jamal', 'wikiPageWikiLink', 'Casanovva')]
('Assim Jamal', 'STARS_IN', 'Honey Bee');False;;True;[('Assim Jamal', 'wikiPageWikiLink', 'Honey Bee (film)'), ('Assim Jamal', 'wikiPageWikiLink', 'Honey Bee 2:Celebrations')]
('Assim Jamal', 'STARS_IN', 'Pakida');False;;True;[('Assim Jamal', 'wikiPageWikiLink', 'Pakida')]
('Assim Jamal', 'STARS_IN', 'Lord Livingstone 7000 Kandi');False;;True;[('Assim Jamal', 'OCCURRED_IN', '7000'), ('Assim Jamal', 'OCCURRED_IN', '7000'), ('Assim Jamal', 'OCCURRED_IN', '7000')]
('Assim Jamal', 'STARS_IN', 'Anarkali');False;;False;
('Oswestry Town', 'HAS_LOCATION', 'Oswestry');False;;True;"[('F.C. Oswestry Town', 'label', 'F.C. Oswestry Town'), ('F.C. Oswestry Town', 'comment', 'Football Club Oswestry Town was a football club based in Oswestry, Shropshire, England. The club played at Park Hall and were affiliated to the Shropshire Football Association.'), ('F.C. Oswestry Town', 'name', 'FC Oswestry Town'), ('F.C. Oswestry Town', 'name', 'Football Club Oswestry Town'), ('F.C. Oswestry Town', 'clubname', 'FC Oswestry Town'), ('F.C. Oswestry Town', 'fullname', 'Football Club Oswestry Town'), ('F.C. Oswestry Town', 'abstract', 'Football Club Oswestry Town was a football club based in Oswestry, Shropshire, England. The club played at Park Hall and were affiliated to the Shropshire Football Association.'), ('F.C. Oswestry Town', 'differentFrom', 'Oswestry Town F.C.'), ('F.C. Oswestry Town', 'homepage', 'www.fcoswestrytown.uk'), ('F.C. Oswestry Town', 'subject', 'Oswestry'), ('F.C. Oswestry Town', 'wikiPageWikiLink', 'Oswestry'), ('F.C. Oswestry Town', 'wikiPageWikiLink', 'Oswestry'), ('F.C. Oswestry Town', 'sameAs', 'F.C. Oswestry Town'), ('F.C. Oswestry Town', 'sameAs', 'F.C. Oswestry Town'), ('F.C. Oswestry Town', 'BASED_IN', 'Oswestry'), ('F.C. Oswestry Town', 'ground', 'Oswestry'), ('F.C. Oswestry Town', 'HAS_WEBSITE', 'www.fcoswestrytown.uk'), ('F.C. Oswestry Town', 'website', 'www.fcoswestrytown.uk'), ('F.C. Oswestry Town', 'wasDerivedFrom', 'F.C. Oswestry Town?oldid=970333368&ns=0'), ('F.C. Oswestry Town', 'BASED_IN', 'Oswestry'), ('F.C. Oswestry Town', 'ground', 'Oswestry'), ('F.C. Oswestry Town', 'isPrimaryTopicOf', 'F.C. Oswestry Town'), ('Oswestry', 'label', 'Oswestry'), ('Oswestry', 'name', 'Oswestry'), ('Oswestry', 'staticImage2Caption', 'Coat of arms of Oswestry'), ('Oswestry', 'staticImage2Name', 'Coat of Arms of Oswestry.png'), ('Oswestry', 'staticImageCaption', ""Clockwise from top: Llwyd Mansion, Cross Street, St Oswald's Church, Oswestry Market""), ('Oswestry', 'officialName', 'Oswestry'), ('Oswestry', 'civilParish', 'Oswestry'), ('Oswestry', 'postTown', 'OSWESTRY'), ('Oswestry', 'subject', 'Oswestry'), ('Oswestry', 'wikiPageWikiLink', 'Battle of Oswestry'), ('Oswestry', 'wikiPageWikiLink', 'Borough of Oswestry'), ('Oswestry', 'wikiPageWikiLink', 'Oswestry (UK Parliament constituency)'), ('Oswestry', 'wikiPageWikiLink', 'Oswestry Town F.C.'), ('Oswestry', 'wikiPageWikiLink', 'Oswestry Uplands'), ('Oswestry', 'wikiPageWikiLink', 'Oswestry Castle'), ('Oswestry', 'wikiPageWikiLink', 'Oswestry Race Course'), ('Oswestry', 'wikiPageWikiLink', 'Oswestry'), ('Oswestry', 'wikiPageWikiLink', 'F.C. Oswestry Town'), ('Oswestry', 'wikiPageWikiLink', 'Oswestry Guildhall'), ('Oswestry', 'wikiPageWikiLink', 'Oswestry School'), ('Oswestry', 'wikiPageWikiLink', 'Oswestry railway station'), ('Oswestry', 'wikiPageWikiLink', 'William FitzAlan, Lord of Oswestry'), ('Oswestry', 'wikiPageWikiLink', 'Old Oswestry'), ('Oswestry', 'wikiPageWikiLink', 'Listed buildings in Oswestry'), ('Oswestry', 'wikiPageWikiLink', 'File:Late Victorian Guildhall in Oswestry (geograph 4172721).jpg'), ('Oswestry', 'wikiPageWikiLink', 'File:Christ Church, Oswestry.jpg'), ('Oswestry', 'wikiPageWikiLink', 'File:Old Oswestry profile.jpg'), ('Oswestry', 'wikiPageWikiLink', 'File:Oswestry - Historic buildings in town centre.jpg'), ('Oswestry', 'wikiPageWikiLink', 'File:Oswestry - The former station and Cambrian Railways headquarters.jpg'), ('Oswestry', 'wikiPageWikiLink', 'File:Oswestry railway station geograph-2510794-by-Ben-Brooksbank.jpg'), ('Oswestry', 'wikiPageWikiLink', 'File:St. Oswalds well Oswestry, Shropshire. Curing eye trouble. Wellcome M0002533.jpg'), ('Oswestry', 'sameAs', 'Oswestry'), ('Oswestry', 'sameAs', 'Oswestry'), ('Oswestry', 'sameAs', 'Oswestry'), ('Oswestry', 'sameAs', 'Oswestry (lungsod)'), ('Oswestry', 'sameAs', 'Oswestry'), ('Oswestry', 'sameAs', 'Oswestry'), ('Oswestry', 'sameAs', 'Oswestry'), ('Oswestry', 'sameAs', 'Oswestry'), ('Oswestry', 'sameAs', 'Oswestry'), ('Oswestry', 'sameAs', 'Oswestry'), ('Oswestry', 'sameAs', 'Oswestry'), ('Oswestry', 'sameAs', 'Oswestry'), ('Oswestry', 'sameAs', 'Oswestry (plaats)'), ('Oswestry', 'sameAs', 'Oswestry'), ('Oswestry', 'sameAs', 'Oswestry'), ('Oswestry', 'sameAs', 'Oswestry'), ('Oswestry', 'sameAs', 'Oswestry'), ('Oswestry', 'sameAs', 'Oswestry'), ('Oswestry', 'sameAs', 'Oswestry'), ('Oswestry', 'sameAs', 'Oswestry'), ('Oswestry', 'sameAs', 'Oswestry'), ('Oswestry', 'sameAs', 'Oswestry'), ('Oswestry', 'wasDerivedFrom', 'Oswestry?oldid=1122253054&ns=0'), ('Oswestry', 'isPrimaryTopicOf', 'Oswestry')]"
('Oswestry', 'HAS_LOCATION', 'Shropshire');False;;True;[('F.C. Oswestry Town', 'comment', 'Football Club Oswestry Town was a football club based in Oswestry, Shropshire, England. The club played at Park Hall and were affiliated to the Shropshire Football Association.'), ('F.C. Oswestry Town', 'abstract', 'Football Club Oswestry Town was a football club based in Oswestry, Shropshire, England. The club played at Park Hall and were affiliated to the Shropshire Football Association.'), ('F.C. Oswestry Town', 'subject', 'Defunct football clubs in Shropshire'), ('F.C. Oswestry Town', 'wikiPageWikiLink', 'Defunct football clubs in Shropshire'), ('F.C. Oswestry Town', 'wikiPageWikiLink', 'Shropshire'), ('F.C. Oswestry Town', 'wikiPageWikiLink', 'Shropshire Football Association'), ('Oswestry', 'type', 'WikicatMarketTownsInShropshire'), ('Oswestry', 'type', 'WikicatTownsInShropshire'), ('Oswestry', 'type', 'WikicatVillagesInShropshire'), ('Category:Oswestry', 'broader', 'Towns in Shropshire'), ('Oswestry', 'subject', 'Civil parishes in Shropshire'), ('Oswestry', 'subject', 'Market towns in Shropshire'), ('Oswestry', 'subject', 'Towns in Shropshire'), ('Oswestry', 'wikiPageWikiLink', 'Ellesmere, Shropshire'), ('Oswestry', 'wikiPageWikiLink', 'Shropshire'), ('Oswestry', 'wikiPageWikiLink', 'Shropshire (UK Parliament constituency)'), ('Oswestry', 'wikiPageWikiLink', 'Shropshire (district)'), ('Oswestry', 'wikiPageWikiLink', 'Shropshire Community Health NHS Trust'), ('Oswestry', 'wikiPageWikiLink', 'Shropshire Council'), ('Oswestry', 'wikiPageWikiLink', 'Civil parishes in Shropshire'), ('Oswestry', 'wikiPageWikiLink', 'Whitchurch, Shropshire'), ('Oswestry', 'wikiPageWikiLink', 'Whittington, Shropshire'), ('Oswestry', 'wikiPageWikiLink', 'North Shropshire (UK Parliament constituency)'), ('Oswestry', 'wikiPageWikiLink', 'Pant, Shropshire'), ('Oswestry', 'wikiPageWikiLink', 'High Sheriff of Shropshire'), ('Oswestry', 'wikiPageWikiLink', 'Market towns in Shropshire'), ('Oswestry', 'wikiPageWikiLink', 'Towns in Shropshire'), ('Oswestry', 'wikiPageWikiLink', 'Shropshire Union Canal'), ('Oswestry', 'wikiPageWikiLink', 'Walford and North Shropshire College'), ('Oswestry', 'wikiPageWikiLink', 'File:St. Oswalds well Oswestry, Shropshire. Curing eye trouble. Wellcome M0002533.jpg'), ('Oswestry', 'unitaryEngland', 'Shropshire (district)'), ('Oswestry', 'constituencyWestminster', 'North Shropshire (UK Parliament constituency)'), ('Oswestry', 'lieutenancyEngland', 'Shropshire'), ('Oswestry', 'ceremonialCounty', 'Shropshire')]
('Shropshire', 'HAS_LOCATION', 'England');False;;False;
('Oswestry Town', 'PARTICIPATES_IN', 'Mercian Regional Football League');False;;True;[('F.C. Oswestry Town', 'subject', 'Mercian Regional Football League'), ('F.C. Oswestry Town', 'wikiPageWikiLink', 'Mercian Regional Football League'), ('F.C. Oswestry Town', 'wikiPageWikiLink', 'Mercian Regional Football League')]
('Oswestry Town', 'PARTICIPATES_IN', 'North West Counties Football League');False;;True;[('F.C. Oswestry Town', 'subject', 'North West Counties Football League clubs'), ('F.C. Oswestry Town', 'wikiPageWikiLink', 'North West Counties Football League clubs'), ('F.C. Oswestry Town', 'wikiPageWikiLink', 'North West Counties Football League'), ('Oswestry', 'wikiPageWikiLink', 'North West Counties Football League')]
('Oswestry Town', 'IS_A_MEMBER_OF', 'Defunct football clubs in England');False;;True;[('F.C. Oswestry Town', 'subject', 'Defunct football clubs in England'), ('F.C. Oswestry Town', 'subject', 'Defunct football clubs in Shropshire'), ('F.C. Oswestry Town', 'wikiPageWikiLink', 'Defunct football clubs in England'), ('F.C. Oswestry Town', 'wikiPageWikiLink', 'Defunct football clubs in Shropshire'), ('Oswestry', 'LOCATED_IN', 'England'), ('Oswestry', 'country', 'England'), ('Oswestry', 'MEMBER_OF', 'Conservative - 2'), ('Oswestry', 'MEMBER_OF', 'Conservative - 6'), ('Oswestry', 'MEMBER_OF', 'Green - 12'), ('Oswestry', 'MEMBER_OF', 'Green - 2')]
